review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
gp:AOqpTOGNfHMIhapyHaS6wUkcOHpQah1j9cTFc17p9dGC9drqFpb22LFn4JNmGhUvIAleI3sUh22xrBFlqvm5nUM,mobile_app,com.microsoft.todos,com.microsoft.todos,"Very easy to use and share with your family. You can create groups and asign tasks. I don't add the last start because it is easy to click done and I use it at the market. Then something can be changed to ""done"" and you forget to buy...","Very easy to use and share with your family. You can create groups and asign tasks. I don't add the last start because it is easy to click done and I use it at the market. Then something can be changed to ""done"" and you forget to buy...",positive,4,4,2020-10-08 20:37:25,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9732492345816529690
gp:AOqpTOH6_huL2kpzlzPl3DelNWIhiy3DAB8KYFgplZ9v0O5I6H7lrLHYWFxJDKiQ6oxxxLlTV7SFkXKLot53,mobile_app,com.levor.liferpgtasks,com.levor.liferpgtasks,"Рекомендую.Отличное приложение, я вернулся и снова сразу подписался. Реквест:из-за большого количества опций и настроек часто тратишь много времени на заполнения всей инфы о задачах.Я бы очень хотел увидеть возможность добавления стандартных параметров для пользовательских групп задач.К примеру: у меня есть To Do лист и скажем Книги. Хотелось бы чтобы при добавлении задач на прямую в группу(+) подтягивалась иконка с цветом, длительность, повторение, и др параметры.И побольше иконок для платной","Рекомендую.Отличное приложение, я вернулся и снова сразу подписался. Реквест:из-за большого количества опций и настроек часто тратишь много времени на заполнения всей инфы о задачах.Я бы очень хотел увидеть возможность добавления стандартных параметров для пользовательских групп задач.К примеру: у меня есть To Do лист и скажем Книги. Хотелось бы чтобы при добавлении задач на прямую в группу(+) подтягивалась иконка с цветом, длительность, повторение, и др параметры.И побольше иконок для платной",positive,5,5,2020-05-12 18:35:24,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",14690401166119770776
gp:AOqpTOFV4N4QTJFTmdSG0Cbt2edyM6hp79cCtY2r3ogMEugY0y-fxvpu-AydQsIiXYhILZnngcYpRTPzRPZpn9w,mobile_app,com.ticktick.task,com.ticktick.task,Outstanding app really loved it 💙✨,Outstanding app really loved it 💙✨,positive,5,5,2020-10-11 12:46:28,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",5962220156635687648
gp:AOqpTOHfnYCgZtsea-o0y2w6RgnFKEHush83cSUHJ3TuWfM86f-VCyqhrl4SK9NbcYiLY-Qx7RYZ-rLNRrhWzw,mobile_app,com.appxy.planner,com.appxy.planner,"This app helps me compartmentalize my hectic life. Thank you for such a great app, its a life changer.","This app helps me compartmentalize my hectic life. Thank you for such a great app, its a life changer.",positive,5,5,2020-08-05 22:01:59,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8295417437721263698
gp:AOqpTOFToFsMabWummwYtaw5iWvBQgnmt8edA95kGplQri0BRKqv34wZixJJaex_FhJL6pNdrcLiZF2_VLojdPE,mobile_app,com.artfulagenda.app,com.artfulagenda.app,"Omg just what I've been looking for and you can also have it on a desk top so whenever I'm working and can't reach my phone for booking clients this comes in handy, can't wait to see what is coming soon 😍😍 Edit: I went on the computer to see if there is a major difference and OMG there is I totally love the desktop site I cannot wait for more features to come I totally recommend this app to anyone🥰🥰🥰 so in love","Omg just what I've been looking for and you can also have it on a desk top so whenever I'm working and can't reach my phone for booking clients this comes in handy, can't wait to see what is coming soon 😍😍 Edit: I went on the computer to see if there is a major difference and OMG there is I totally love the desktop site I cannot wait for more features to come I totally recommend this app to anyone🥰🥰🥰 so in love",positive,5,5,2019-08-01 21:21:22,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",1459773937766549483
gp:AOqpTOEy99hLCN9AlI6vNdgOsZhRQuttgRUPqPVuHzWSBNhY6JLYwIdCtZ7rZIX1Rx7RypV0iEBoHF8rlp0AbVg,mobile_app,com.ticktick.task,com.ticktick.task,"My phone freezes up everytime I complete or snooze tasks whether it be through the popups or just through the app itself. Edit: after the last update, nothing has changed, and in fact, this issue has gotten worse as I slowly build up my number of tasks. Every night, I tend to reset a lot of reminders for the next day, and now my phone almost always freezes up for a good 2 minutes and then hits me with a ""close system UI"" which then turns off my phone for some more time. 2 stars now instead of 3","My phone freezes up everytime I complete or snooze tasks whether it be through the popups or just through the app itself. Edit: after the last update, nothing has changed, and in fact, this issue has gotten worse as I slowly build up my number of tasks. Every night, I tend to reset a lot of reminders for the next day, and now my phone almost always freezes up for a good 2 minutes and then hits me with a ""close system UI"" which then turns off my phone for some more time. 2 stars now instead of 3",negative,2,2,2020-09-02 13:03:37,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",14552031984057779584
gp:AOqpTOFzoikD7ZGnXZ1Nii5B8b2qf0CEHbX1O40sY6ryAGMzP1lv_1BArqC91vZlapC6itm_7TmCQV-gceOwhH4,mobile_app,com.habitnow,com.habitnow,"Good app! I just wish their was a way to add a morning routine with subtasks or sub habits. Also I wish you could order your habits/tasks however you want, drag and drop style.","Good app! I just wish their was a way to add a morning routine with subtasks or sub habits. Also I wish you could order your habits/tasks however you want, drag and drop style.",positive,4,4,2020-07-10 09:02:43,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4319828195251426662
gp:AOqpTOHNg_Op4O1owUPf8cgt-sF-F_uvOuveQ8HQKTZMiLWf8mbl9FfoUnmyE_NXXlpt_X6KE3aEqy0Of53R6no,mobile_app,com.ticktick.task,com.ticktick.task,It is awsome if you know how to control it,It is awsome if you know how to control it,neutral,3,3,2020-10-03 02:53:38,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8253282184999844391
gp:AOqpTOGiUYsNYbFtp8dXhScXGCvdLNQVwl9QVwBLvtCT5iLnr0ipftLPUQPvHSf8hVZAVvBOz15kWH6EaypWAg,mobile_app,com.tasks.android,com.tasks.android,Good for shopping list,Good for shopping list,positive,4,4,2020-10-06 06:12:05,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16899983972940908513
gp:AOqpTOEWk7hILHHnoApNphyvcqfVyQBRmMuD7dhX9jEmtPn59uk5BND7TYpN_kWwgZH_7zQuiy4XR-IT_80cnCM,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"App was good in past but not anymore, it has stopped sync and many bugs creeped in due to no maintenance and update since. As per details in app Page, last update was on 28th Jun 2018, but still it is the first thing that comes in results when I search for ""Habit"" 😲 I guess Google should stop advertising an app that is not managed since years.","App was good in past but not anymore, it has stopped sync and many bugs creeped in due to no maintenance and update since. As per details in app Page, last update was on 28th Jun 2018, but still it is the first thing that comes in results when I search for ""Habit"" 😲 I guess Google should stop advertising an app that is not managed since years.",negative,1,1,2020-04-01 17:05:46,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7202926166880623026
gp:AOqpTOEuurWoKish5Lmdnqydd4E1KQPskAeFqsxQhCGDQknVKsx-lTuXPt9Psdiqzg4vjM5MKNeSTs5m-cJ3mw,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,"First two slides doesn't load, the character in character creation & menu items are invisible, pls fix.","First two slides doesn't load, the character in character creation & menu items are invisible, pls fix.",neutral,3,3,2020-01-02 16:25:51,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",1072597319878504014
gp:AOqpTOEXgHrd9X2bwVJqEIsKBvBKneXOSHEAoSqvIEnj_W8XOViTGT-3VmYuXWFLJihwLeykshDg1D8okKrDj3I,mobile_app,com.artfulagenda.app,com.artfulagenda.app,"Update: After I read the reply I redownloaded this app. Waste of $4.25! It's NOT WORTH ANY AMOUNT OF MONEY! Not a lot of extras to charge money AND it's only cute on a computer. The ""lists"" are not very easy to make and I never did find the ""meal plan"" or journal parts. The goal part is not on the app. Any.do is FREE and a lot easier for lists with reminders and also includes a calendar. Not worth the cost. Yeah it's cute but not as easy to use as other free calendars. Pretty disappointed...","Update: After I read the reply I redownloaded this app. Waste of $4.25! It's NOT WORTH ANY AMOUNT OF MONEY! Not a lot of extras to charge money AND it's only cute on a computer. The ""lists"" are not very easy to make and I never did find the ""meal plan"" or journal parts. The goal part is not on the app. Any.do is FREE and a lot easier for lists with reminders and also includes a calendar. Not worth the cost. Yeah it's cute but not as easy to use as other free calendars. Pretty disappointed...",negative,1,1,2020-01-29 08:03:04,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13735826614097330224
gp:AOqpTOFVHuXyU-idLevqbXAKV_haENve3ne9XQJkH6rwwNVqWnaDzcyoNaORG30hpJJVBuDrRlPqdW94nps0_Rg,mobile_app,com.microsoft.todos,com.microsoft.todos,"Bring back Wunderlist! This app has failed to link lists over and over. We find ourselves trying to relink lists, but it still doesn't work. Since this has changed from Wunderlist, it's a huge disappointment. Find a better app. Also, you can't silence it when someone is checking off a linked list (when it does work). Super annoying. I expected more from Microsoft.","Bring back Wunderlist! This app has failed to link lists over and over. We find ourselves trying to relink lists, but it still doesn't work. Since this has changed from Wunderlist, it's a huge disappointment. Find a better app. Also, you can't silence it when someone is checking off a linked list (when it does work). Super annoying. I expected more from Microsoft.",negative,2,2,2020-07-04 04:38:23,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",725304859637854986
gp:AOqpTOFk0hWTiF5oFdNY_T5D-TB6a_wz0wE6z_La2w6FOtLi4a3Am5nICmiluyZcTluP4BnfdYJoA156MOaS6Mw,mobile_app,com.microsoft.todos,com.microsoft.todos,"Really Helpful, Simple and Feature Rich","Really Helpful, Simple and Feature Rich",positive,4,4,2020-09-28 21:42:44,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8114617246703148262
gp:AOqpTOEkq2GtKG0EOfCE-Wx7QOkDcWkqHOol0NfUIPex3KWBNe_vHfIvkJ7vcm-GPWUZ2xkuUmI_Ppr6q7PiyII,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"Worst app,, Now I just know that only 5 habit can track freely , there above premium, also payble Back up, But Developer are never inform first.....","Worst app,, Now I just know that only 5 habit can track freely , there above premium, also payble Back up, But Developer are never inform first.....",negative,1,1,2020-07-19 13:52:31,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",1944680794651461239
gp:AOqpTOHx1Kn8kmWtBFXuT_gTbxOdGsKV8OXyX-OsgTKRiYrciyXmED9xd4QbXamCA1juaPK6lRBuBJKkJlXtM5Q,mobile_app,com.oristats.habitbull,com.oristats.habitbull,It is all for me about habits i wasn't able to work on it but in this one it is so helpful just i have one issue i don't know if didn't find it or it is not at the program that if u need to remind your self more than one time in the day i just remind my self once a day i don't know if it in the app or not,It is all for me about habits i wasn't able to work on it but in this one it is so helpful just i have one issue i don't know if didn't find it or it is not at the program that if u need to remind your self more than one time in the day i just remind my self once a day i don't know if it in the app or not,positive,4,4,2020-03-08 19:52:08,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",14483711012781063051
gp:AOqpTOHzJ1pzeURdO6GMBJEQMBSjefPGIZdHTEjHRS_nw2JO6IJc5kJ-FkPPm7pDQi_OBP6j1hBV5O8N6Ya4FVI,mobile_app,com.artfulagenda.app,com.artfulagenda.app,Really enjoying using this planner and now my lists and tasks can repeat it is slowly replacing my old calendar and to-do apps altogether.,Really enjoying using this planner and now my lists and tasks can repeat it is slowly replacing my old calendar and to-do apps altogether.,positive,4,4,2020-08-21 04:32:36,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2208489292346576246
gp:AOqpTOH1Xlow4XV8jkiKdrJuK4c8hibLmfBJn5xyJ3YjorDhn50Ro1kQJcEqndf6u-kmFs2PDoB7GMA25Y-cJt0,mobile_app,com.appgenix.bizcal,com.appgenix.bizcal,"Have paid for pro version. Used to be decent but now struggles syncing with Google whereas other calendar/task apps do without problem. Have now moved to Etar as its open source, free and provides the same functionality needed.","Have paid for pro version. Used to be decent but now struggles syncing with Google whereas other calendar/task apps do without problem. Have now moved to Etar as its open source, free and provides the same functionality needed.",negative,1,1,2020-05-23 19:33:51,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9473692293803575791
gp:AOqpTOE03BW1ijc14qCqJXPR2yhmFYoaOlOqTKeCSWsVAgTmAtZ6D_2rqznjsGMJAKsdJFyUWDPQ4-ZWskZp1Q,mobile_app,com.todoist,com.todoist,"Very simple check list application, if you don't pay no teminders, no comments, nothing. Also there's no even taking simple notes stuffs. Just checklist and and sub task. If you want very basic, use it but tick tick ist best one. Sorry guys. It's reality","Very simple check list application, if you don't pay no teminders, no comments, nothing. Also there's no even taking simple notes stuffs. Just checklist and and sub task. If you want very basic, use it but tick tick ist best one. Sorry guys. It's reality",negative,1,1,2020-10-08 16:39:15,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",832010001355213954
gp:AOqpTOGcoAeLfrUZsRAVtEwXU6Z5AtlXbl3BucVSMtPA3-dD1zzrXWF2w1PREooD9FPQ3pTcV1Rf75vh32Ek7g,mobile_app,com.todoist,com.todoist,I don't liked becous it is not have the time in my tasks day 😭😧😩😢☹️🙄,I don't liked becous it is not have the time in my tasks day 😭😧😩😢☹️🙄,negative,1,1,2020-10-20 01:53:58,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8181810578184730832
gp:AOqpTOHZigrGVRXhG0_pZyf_0BoIhnqw3SeHfiwwgMPiynBFUWzOw2FUTkQq0CWMAPivwOGdzF6tR9_lo_8kmA,mobile_app,com.appxy.planner,com.appxy.planner,"It does not give me the ability to NOT use 24-hr time format. I'm not in the military or a factory so I prefer regular time format. Doesn't matter how many times I uncheck the 24-hr setting, it sticks. Fix that and I'll rate higher and maybe even purchase a yr subscription.","It does not give me the ability to NOT use 24-hr time format. I'm not in the military or a factory so I prefer regular time format. Doesn't matter how many times I uncheck the 24-hr setting, it sticks. Fix that and I'll rate higher and maybe even purchase a yr subscription.",negative,2,2,2016-06-04 07:31:41,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4627870131902456862
gp:AOqpTOEYIxBOpkQO8_u0AwVTlRSwAv_0n0qyX36V3_ID4YFqWnalWdZXKEU8gBIIwA2eJT0DNeolKi3rfkFiOFg,mobile_app,com.microsoft.todos,com.microsoft.todos,"This app is actually more functional than Wunderlist, the app it devoured. And that is really atypical for Microsoft's developers.","This app is actually more functional than Wunderlist, the app it devoured. And that is really atypical for Microsoft's developers.",positive,4,4,2020-10-05 16:47:56,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13780323138095160692
gp:AOqpTOGhMZmy-lHPKbzz-BF-JiC_1rTtAU8xmtZtwz2kzI4qKZVR8RxguMXyy-wMzeus6Vno_YGbCeq4-Zt1GQ,mobile_app,com.anydo,com.anydo,Have to pay premium if you want to put multiple reminders a day,Have to pay premium if you want to put multiple reminders a day,negative,1,1,2020-10-06 16:14:01,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15620242881892844172
gp:AOqpTOHtgiWJDvsty0vJM_WzLMAk2Li8tl6xWwvn3mEk3sa1Uk_SEQvYN5O3jzBmoeCTNhh6iJMLPyg2188CGPw,mobile_app,com.microsoft.todos,com.microsoft.todos,"New update makes ""Planned"" inconvenient. I do like that you can group them now, a much desired thing from wunderlist. But I cant see overdue anymore. Can you please add overdue when viewing ""This Week"". It's inconvenient to flip between categories to see everything on one page.","New update makes ""Planned"" inconvenient. I do like that you can group them now, a much desired thing from wunderlist. But I cant see overdue anymore. Can you please add overdue when viewing ""This Week"". It's inconvenient to flip between categories to see everything on one page.",negative,2,2,2020-05-19 14:08:08,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",10867206862556505629
gp:AOqpTOFcgkGpyXeX-_IZCZw-D5GDcOuj3zqDAgjaxz5HA1nUD7wgb_rFeZZ0B-20o-zcQJRapiSGr-tIUo0MT_U,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"I added an ad blocker, and now my habits won't activate reminders. I paid for this app, I shouldn't have to allow special ad access.","I added an ad blocker, and now my habits won't activate reminders. I paid for this app, I shouldn't have to allow special ad access.",negative,1,1,2020-08-13 19:58:05,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",12078086503343757905
gp:AOqpTOHYK6lgw3pOq33qJ1u6uqaKpqWxM2hhs27mp-MKx7UawU-kxsOA2_gNAAbN1oBq0wucr6THpk5IuDX81A,mobile_app,com.appxy.planner,com.appxy.planner,"help me to organize my schedule in one stop need (calendar, tast, notes, etc) thanks Planner Pro!","help me to organize my schedule in one stop need (calendar, tast, notes, etc) thanks Planner Pro!",positive,5,5,2020-07-25 08:49:41,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",6195443337019738271
gp:AOqpTOGCJOGz6WyC5sfiVot0riG6A3GmK4LgK9EG5uvPb85HLdt_I4-cCd1TRi0XoGWzmEbBEFbBpjLAgYzRLG8,mobile_app,com.appgenix.bizcal,com.appgenix.bizcal,I used to use this app for years but it does not sync on OnePlus 7t android 10 I have to sync on Google calendar first to update events on this app!!!,I used to use this app for years but it does not sync on OnePlus 7t android 10 I have to sync on Google calendar first to update events on this app!!!,negative,1,1,2020-10-28 00:15:26,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7944573272463146972
