review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
restaurant_484,restaurant,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,All I had was their infamous lobster tail. Cream tasted good but the pastry tasted old. Will not go back. I'm disappointed because I love watching the show and always wanted to try buddy's pastry .,All I had was their infamous lobster tail. Cream tasted good but the pastry tasted old. Will not go back. I'm disappointed because I love watching the show and always wanted to try buddy's pastry .,negative,2,2,4/7/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9849282082201217881
restaurant_19611,restaurant,https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,I'm so happy this place opened nearby. The Matcha is well made and the girls at the counter are helpful with customer who's there for the first time. Looking forward to going back to try other items on the menu,I'm so happy this place opened nearby. The Matcha is well made and the girls at the counter are helpful with customer who's there for the first time. Looking forward to going back to try other items on the menu,positive,5,5,8/2/2022,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9096672258115140239
restaurant_16790,restaurant,https://www.yelp.com/biz/donut-bar-las-vegas,https://www.yelp.com/biz/donut-bar-las-vegas,"Easy breezy walk from Fremont--I know there's been talk about where you should and shouldn't walk in Vegas but I had zero issues. Or you could uber lyft it, but I enjoyed the stroll. The place had an amazing selection, super night staff. The donuts were visually dazzling and did not disappoint in the taste department. Walked a box back to the Nugget, had a great breakfast, ziplocked the left overs. Turns out they were still pretty flipping yummy the next night (two days later? Can anyone be sure of date or time in this magical city?) after a 4am hot streak on the tables when Hubby has a contagious sweet tooth. Thanks for the treats!!!","Easy breezy walk from Fremont--I know there's been talk about where you should and shouldn't walk in Vegas but I had zero issues. Or you could uber lyft it, but I enjoyed the stroll. The place had an amazing selection, super night staff. The donuts were visually dazzling and did not disappoint in the taste department. Walked a box back to the Nugget, had a great breakfast, ziplocked the left overs. Turns out they were still pretty flipping yummy the next night (two days later? Can anyone be sure of date or time in this magical city?) after a 4am hot streak on the tables when Hubby has a contagious sweet tooth. Thanks for the treats!!!",positive,5,5,7/24/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",11024152808149134413
restaurant_4527,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,Sweet place! Good food and eclectic surroundings. I hear it's open 24/7?,Sweet place! Good food and eclectic surroundings. I hear it's open 24/7?,positive,5,5,7/7/2010,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",12242921192223295597
restaurant_12410,restaurant,https://www.yelp.com/biz/villanis-bakery-charlotte,https://www.yelp.com/biz/villanis-bakery-charlotte,"Wow! This unassuming tiny building packs in some amazing sweets in their cases! We have been quite a few times and have yet to find something we don't like. The staff is always friendly and helpful. Last night, I bought a whole Italian Cream Cake for a party and it was a hit!!! Our guests could not believe how delicious the cake was and HAD to know where it came from. I gladly let them know - Villani's!","Wow! This unassuming tiny building packs in some amazing sweets in their cases! We have been quite a few times and have yet to find something we don't like. The staff is always friendly and helpful. Last night, I bought a whole Italian Cream Cake for a party and it was a hit!!! Our guests could not believe how delicious the cake was and HAD to know where it came from. I gladly let them know - Villani's!",positive,5,5,12/29/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4683617882290726578
restaurant_9516,restaurant,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,"This place is super mediocre. I had one of the cookie cups, and while I do appreciate the care behind the freshly toasted marshmallow on top, the macarons were nothing special, and the ice cream was really, REALLY sugary and not creamy at all. The texture of the ice cream was far too watery. I will not be back.","This place is super mediocre. I had one of the cookie cups, and while I do appreciate the care behind the freshly toasted marshmallow on top, the macarons were nothing special, and the ice cream was really, REALLY sugary and not creamy at all. The texture of the ice cream was far too watery. I will not be back.",negative,2,2,9/6/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16481993980039247127
restaurant_15493,restaurant,https://www.yelp.com/biz/churn-phoenix-3,https://www.yelp.com/biz/churn-phoenix-3,"Very cute, small store. I got the chai and banana flavored ice creams. The chai was good, but the banana ice cream was very icy. Overall, the ice cream was just OK.","Very cute, small store. I got the chai and banana flavored ice creams. The chai was good, but the banana ice cream was very icy. Overall, the ice cream was just OK.",neutral,3,3,2/7/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8044366829631438817
restaurant_13713,restaurant,https://www.yelp.com/biz/milk-bar-las-vegas-las-vegas-3,https://www.yelp.com/biz/milk-bar-las-vegas-las-vegas-3,"The Cereal Milk Soft Serve was alright. It tastes just like the milk that remains in a bowl of frosted flake cereal. I think most people have more fun taking pics & posting it to social media than actually enjoying the darn thing. I am guilty of that. I'm a bit depressed about the thought of having paid $7.50 for just okay ice cream. The soft serve is $6 for a tiny cup plus a dollar more to add the Cornflake Crunch topping so with tax it came out to $7.58. For that price I am okay with not having it ever again. If it was mind blowing good I would not mind paying that price again. I also thought the pre-packaged cookies might make good gifts to bring home for future trips but, nope. There are much better things out there for that. Maybe you need to eat Milk Bars cookies as soon as you buy them? I was too full to 'sample' right away so I didn't get to try them until after I returned home so this review is not exactly thorough or precise. The Compost Cookie has a coffee flavor so avoid if you don't like coffee. The Corn Cookie is like a sweet, chewy cornbread in cookie form that was quite interesting. This was my favorite of the three I chose. The Chocolate Chocolate was just okay. Milk Bar is located on the 2nd Floor of The Cosmopolitan near Eggslut & Momofuku. Go if you must. I'm not rushing back anytime soon. Overall rating 2.5 Stars rating up.","The Cereal Milk Soft Serve was alright. It tastes just like the milk that remains in a bowl of frosted flake cereal. I think most people have more fun taking pics & posting it to social media than actually enjoying the darn thing. I am guilty of that. I'm a bit depressed about the thought of having paid $7.50 for just okay ice cream. The soft serve is $6 for a tiny cup plus a dollar more to add the Cornflake Crunch topping so with tax it came out to $7.58. For that price I am okay with not having it ever again. If it was mind blowing good I would not mind paying that price again. I also thought the pre-packaged cookies might make good gifts to bring home for future trips but, nope. There are much better things out there for that. Maybe you need to eat Milk Bars cookies as soon as you buy them? I was too full to 'sample' right away so I didn't get to try them until after I returned home so this review is not exactly thorough or precise. The Compost Cookie has a coffee flavor so avoid if you don't like coffee. The Corn Cookie is like a sweet, chewy cornbread in cookie form that was quite interesting. This was my favorite of the three I chose. The Chocolate Chocolate was just okay. Milk Bar is located on the 2nd Floor of The Cosmopolitan near Eggslut & Momofuku. Go if you must. I'm not rushing back anytime soon. Overall rating 2.5 Stars rating up.",neutral,3,3,9/5/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4950322141730308078
restaurant_17433,restaurant,https://www.yelp.com/biz/donut-bar-las-vegas,https://www.yelp.com/biz/donut-bar-las-vegas,"This place is near Fremont street. Had to pay for parking out front, but it was only $1. We ordered the French Toast donut and two creme brulee donuts. The French Toast donut was AMAZING! The creme brulee donuts were not very good. The sugary top was very hard and the doughnut was honestly just not good at all. The 4 star rating is more for the French Toast....the creme brulee would have gotten 1 star. I'd eat here again. Their menu was awesome and they still had options around 10:15am on a Saturday morning. Go early though, certain donuts sell out quickly!","This place is near Fremont street. Had to pay for parking out front, but it was only $1. We ordered the French Toast donut and two creme brulee donuts. The French Toast donut was AMAZING! The creme brulee donuts were not very good. The sugary top was very hard and the doughnut was honestly just not good at all. The 4 star rating is more for the French Toast....the creme brulee would have gotten 1 star. I'd eat here again. Their menu was awesome and they still had options around 10:15am on a Saturday morning. Go early though, certain donuts sell out quickly!",positive,4,4,4/11/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",5743555702395643179
restaurant_18198,restaurant,https://www.yelp.com/biz/pages-pittsburgh,https://www.yelp.com/biz/pages-pittsburgh,"Always a line, but so worth it. Over a dozen flavors of soft serve. They even have one made from oat milk so you can bring your lactose intolerant friends. A small cone here is what most places consider to be a medium. Yes, it's worth the wait in line. Besides, you are going to need the extra time to consider all the different options of soft serve flavors and sundaes.","Always a line, but so worth it. Over a dozen flavors of soft serve. They even have one made from oat milk so you can bring your lactose intolerant friends. A small cone here is what most places consider to be a medium. Yes, it's worth the wait in line. Besides, you are going to need the extra time to consider all the different options of soft serve flavors and sundaes.",positive,5,5,6/3/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8280682093198009409
restaurant_6981,restaurant,https://www.yelp.com/biz/novel-ice-cream-phoenix,https://www.yelp.com/biz/novel-ice-cream-phoenix,Extremely good dessert with tons of unique flavor combinations. I only wish they still made the pancakes and syrup shaved ice. It sounds weird but it was my favorite. I have so many new favorites they are hard to choose from. The staff is always friendly and helpful when ordering. Well be back,Extremely good dessert with tons of unique flavor combinations. I only wish they still made the pancakes and syrup shaved ice. It sounds weird but it was my favorite. I have so many new favorites they are hard to choose from. The staff is always friendly and helpful when ordering. Well be back,positive,4,4,6/14/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13081276802069531567
restaurant_10833,restaurant,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,I can't say how much I loved this ice cream. I typically only eat vanilla and butter pecan sho I wad very skeptical that I would find something. The place is small but super busy. The young lady that helped us was sort helpful and patient. I tried the Brown Butter Almond and fell in love. She said that was the closest to butter pecan. Then offered me to try honey vanilla bean which was the closest to vanilla. Both of these flavors knocked my socks off. My husband who said he didn't want anything had a sample of a flavor that also had almonds in it and ordered his own immediately. We took our ice cream and sat outside to enjoy. I will be back when I'm in the area. That place is all the hype and more.,I can't say how much I loved this ice cream. I typically only eat vanilla and butter pecan sho I wad very skeptical that I would find something. The place is small but super busy. The young lady that helped us was sort helpful and patient. I tried the Brown Butter Almond and fell in love. She said that was the closest to butter pecan. Then offered me to try honey vanilla bean which was the closest to vanilla. Both of these flavors knocked my socks off. My husband who said he didn't want anything had a sample of a flavor that also had almonds in it and ordered his own immediately. We took our ice cream and sat outside to enjoy. I will be back when I'm in the area. That place is all the hype and more.,positive,5,5,8/18/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15603528107470818989
restaurant_10734,restaurant,https://www.yelp.com/biz/jack-frost-donuts-cleveland,https://www.yelp.com/biz/jack-frost-donuts-cleveland,Jack Frost Donuts is the BEEEST donut place ever. I am just glad I don't live too close or I would stop in every day for a donut (or 2). Donuts from the grocery store don't even compare to Jack Frost. I like the maple creme donuts. Cash or checks only here.,Jack Frost Donuts is the BEEEST donut place ever. I am just glad I don't live too close or I would stop in every day for a donut (or 2). Donuts from the grocery store don't even compare to Jack Frost. I like the maple creme donuts. Cash or checks only here.,positive,5,5,8/11/2011,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",8765687901788681453
restaurant_1580,restaurant,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,I've watched Cake Boss for YEARS Been a fan for a long time- so naturally anytime I'm in Vegas (or any city that has a Carlo's Bakery) I stop in for some goodies.. I usually get a few lobster tails because they are to die for. But this last trip I got 2 lobster tails and a slice of the rainbow cake- SO disappointed- the lobster tail had shrunk in size dramatically and it was still frozen in the middle and tasted freezer burnt as well. The cake was so flavorless and dull- the texture isn't even that good. All in all- I'm just disappointed.,I've watched Cake Boss for YEARS Been a fan for a long time- so naturally anytime I'm in Vegas (or any city that has a Carlo's Bakery) I stop in for some goodies.. I usually get a few lobster tails because they are to die for. But this last trip I got 2 lobster tails and a slice of the rainbow cake- SO disappointed- the lobster tail had shrunk in size dramatically and it was still frozen in the middle and tasted freezer burnt as well. The cake was so flavorless and dull- the texture isn't even that good. All in all- I'm just disappointed.,negative,1,1,8/11/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2785208597342759512
